path,loc,tier,status,finding_count,reviewed_at
src/workflow/workflow_runtime.h,108,A,pending,0,
src/workflow/workflow_session.cpp,254,A,pending,0,
src/workflow/workflow_session.h,64,A,pending,0,
src/workflow/workflow_types.h,82,A,pending,0,
src/cli/CMakeLists.txt,132,A,pending,0,
src/cli/cli_commands.cpp,2172,A,pending,0,
src/cli/cli_commands.h,61,A,pending,0,
src/cli/cli_dataset_commands.cpp,708,A,pending,0,
src/cli/cli_dataset_commands.h,33,A,pending,0,
src/cli/cli_project_ops.cpp,356,A,pending,0,
src/cli/cli_project_ops.h,38,A,pending,0,
src/cli/help_cli_projections.cpp,209,A,pending,0,
src/cli/help_cli_projections.h,21,A,pending,0,
src/cli/main_cli.cpp,470,A,pending,0,
src/cli/rs_pipeline_runner.cpp,1241,A,pending,0,
src/cli/rs_pipeline_runner.h,225,A,pending,0,
src/cli/sicnu_worker_main.cpp,435,A,pending,0,
src/python/isolated/CMakeLists.txt,42,A,pending,0,
src/python/isolated/app_interface_bridge.cpp,719,A,pending,0,
src/python/isolated/app_interface_bridge.h,142,A,pending,0,
src/python/isolated/plugin_load_context.h,30,A,pending,0,
src/python/isolated/python_ipc_server.cpp,479,A,pending,0,
src/python/isolated/python_ipc_server.h,126,A,pending,0,
src/python/isolated/python_plugin_adapter.cpp,257,A,pending,0,
src/python/isolated/python_plugin_adapter.h,90,A,pending,0,
src/python/isolated/python_plugin_host.cpp,172,A,pending,0,
src/python/isolated/python_plugin_host.h,79,A,pending,0,
src/python/isolated/python_worker_process.cpp,161,A,pending,0,
src/python/isolated/python_worker_process.h,42,A,pending,0,
src/python/isolated/python_worker_process_pool.cpp,372,A,pending,0,
src/python/isolated/python_worker_process_pool.h,75,A,pending,0,
src/python/isolated/shared_memory_segment.cpp,254,A,pending,0,
src/python/isolated/shared_memory_segment.h,105,A,pending,0,
src/python/qgis_python.cpp,436,A,pending,0,
src/python/qgis_python.h,104,A,pending,0,
src/python/scripts/worker_daemon.py,703,A,pending,0,
src/python/sdk/CMakeLists.txt,14,A,pending,0,
src/python/sdk/exprs/__init__.py,52,A,pending,0,
src/python/sdk/exprs/client.py,119,A,pending,0,
src/python/sdk/exprs/models.py,18,A,pending,0,
src/python/sdk/exprs/operators.py,53,A,pending,0,
src/python/sdk/exprs/plugin.py,113,A,pending,0,
src/python/sdk/exprs/project.py,27,A,pending,0,
src/python/sdk/exprs/workflow.py,97,A,pending,0,
src/python/sicnu_python_api.cpp,288,A,pending,0,
src/python/sicnu_python_api.h,70,A,pending,0,
src/python/sicnu_python_console.cpp,163,A,pending,0,
src/python/sicnu_python_console.h,59,A,pending,0,
src/python/sicnu_python_runner.cpp,38,A,pending,0,
src/python/sicnu_python_runner.h,21,A,pending,0,
src/help/CMakeLists.txt,74,A,pending,0,
src/help/adapters/CMakeLists.txt,31,A,pending,0,
src/help/adapters/operator_help_source.cpp,48,A,pending,0,
src/help/adapters/operator_help_source.h,21,A,pending,0,
src/help/availability_facts.cpp,56,A,pending,0,
src/help/availability_facts.h,58,A,pending,0,
src/help/command_help_provider.cpp,94,A,pending,0,
src/help/command_help_provider.h,37,A,pending,0,
src/help/diagnostic_catalog.cpp,68,A,pending,0,
src/help/diagnostic_catalog.h,54,A,pending,0,
src/help/help_catalog_source.h,64,A,pending,0,
src/help/help_composition.cpp,71,A,pending,0,
src/help/help_composition.h,44,A,pending,0,
src/help/help_content_store.cpp,315,A,pending,0,
src/help/help_content_store.h,60,A,pending,0,
src/help/help_descriptor.h,160,A,pending,0,
src/help/help_id.cpp,181,A,pending,0,
src/help/help_id.h,127,A,pending,0,
src/help/help_markdown_writer.cpp,179,A,pending,0,
src/help/help_markdown_writer.h,40,A,pending,0,
src/help/help_presenter.cpp,161,A,pending,0,
src/help/help_presenter.h,56,A,pending,0,
src/help/help_registry.cpp,187,A,pending,0,
src/help/help_registry.h,88,A,pending,0,
src/help/help_search_index.cpp,169,A,pending,0,
src/help/help_search_index.h,64,A,pending,0,
src/help/help_topic_text.cpp,103,A,pending,0,
src/help/help_topic_text.h,24,A,pending,0,
src/help/operator_help_provider.cpp,223,A,pending,0,
src/help/operator_help_provider.h,81,A,pending,0,
src/contracts/CMakeLists.txt,49,A,pending,0,
src/contracts/command_ref_scanner.cpp,127,A,pending,0,
src/contracts/command_ref_scanner.h,53,A,pending,0,
src/contracts/contract_descriptor.cpp,283,A,pending,0,
src/contracts/contract_descriptor.h,70,A,pending,0,
src/contracts/contract_graph.cpp,182,A,pending,0,
src/contracts/contract_graph.h,83,A,pending,0,
src/contracts/error_code_scanner.cpp,73,A,pending,0,
src/contracts/error_code_scanner.h,49,A,pending,0,
src/contracts/graph_assembly.cpp,273,A,pending,0,
src/contracts/graph_assembly.h,35,A,pending,0,
src/contracts/operator_param_scanner.cpp,772,A,pending,0,
src/contracts/operator_param_scanner.h,76,A,pending,0,
src/contracts/text_scan.cpp,404,A,pending,0,
src/contracts/text_scan.h,82,A,pending,0,
src/contracts/tool/contract_inventory_main.cpp,127,A,pending,0,
src/runtime/CMakeLists.txt,32,A,pending,0,
src/runtime/antigravity_init.cpp,16,A,pending,0,
src/runtime/antigravity_init.h,5,A,pending,0,
src/runtime/chunk/bounded_chunk_queue.h,129,A,pending,0,
src/runtime/chunk/chunk_pipeline.cpp,154,A,pending,0,
src/runtime/chunk/chunk_pipeline.h,106,A,pending,0,
src/runtime/chunk/tile_spec.h,86,A,pending,0,
src/runtime/gpu/gpu_plane.cpp,235,A,pending,0,
src/runtime/gpu/gpu_plane.h,124,A,pending,0,
src/runtime/observability/diagnostic_report.cpp,102,A,pending,0,
src/runtime/observability/diagnostic_report.h,64,A,pending,0,
src/runtime/observability/execution_telemetry.cpp,218,A,pending,0,
src/runtime/observability/execution_telemetry.h,154,A,pending,0,
src/runtime/observability/fault_point.h,25,A,pending,0,
src/runtime/observability/fault_registry.cpp,148,A,pending,0,
src/runtime/observability/fault_registry.h,80,A,pending,0,
src/runtime/observability/trace.cpp,445,A,pending,0,
src/runtime/observability/trace.h,169,A,pending,0,
src/runtime/observability/trace_id.h,100,A,pending,0,
src/runtime/worker/worker_protocol.h,223,A,pending,0,
src/jobs/CMakeLists.txt,27,A,pending,0,
src/jobs/job_engine.cpp,1120,A,pending,0,
src/jobs/job_engine.h,283,A,pending,0,
src/jobs/job_types.h,62,A,pending,0,
src/native/CMakeLists.txt,118,A,pending,0,
src/native/README.md,23,A,pending,0,
src/native/linux/qgslinuxnative.cpp,256,A,pending,0,
src/native/linux/qgslinuxnative.h,53,A,pending,0,
src/native/mac/cocoainitializer.h,54,A,pending,0,
src/native/mac/cocoainitializer.mm,58,A,pending,0,
src/native/mac/qgsmacnative.h,49,A,pending,0,
src/native/mac/qgsmacnative.mm,158,A,pending,0,
src/native/qgsnative.cpp,81,A,pending,0,
src/native/qgsnative.h,263,A,pending,0,
src/native/win/qgswinnative.cpp,248,A,pending,0,
src/native/win/qgswinnative.h,66,A,pending,0,
src/stubs/Qsci/qsciapis.h,33,A,pending,0,
src/stubs/Qsci/qsciglobal.h,13,A,pending,0,
src/stubs/Qsci/qscilexer.h,46,A,pending,0,
src/stubs/Qsci/qscilexercss.h,10,A,pending,0,
src/stubs/Qsci/qscilexerhtml.h,10,A,pending,0,
src/stubs/Qsci/qscilexerjavascript.h,10,A,pending,0,
src/stubs/Qsci/qscilexerjson.h,14,A,pending,0,
src/stubs/Qsci/qscilexerpython.h,18,A,pending,0,
src/stubs/Qsci/qscilexersql.h,14,A,pending,0,
src/stubs/Qsci/qsciscintilla.h,385,A,pending,0,
src/stubs/Qsci/qsciscintilla_stub.cpp,43,A,pending,0,
src/stubs/Qsci/qsciscintillabase.h,27,A,pending,0,
src/stubs/Qsci/qscistyle.h,18,A,pending,0,
src/stubs/qwt/qwt_global.h,6,A,pending,0,
src/stubs/qwt/qwt_legend.h,14,A,pending,0,
src/stubs/qwt/qwt_picker_machine.h,11,A,pending,0,
src/stubs/qwt/qwt_plot.h,46,A,pending,0,
src/stubs/qwt/qwt_plot_canvas.h,14,A,pending,0,
src/stubs/qwt/qwt_plot_curve.h,61,A,pending,0,
src/stubs/qwt/qwt_plot_grid.h,12,A,pending,0,
src/stubs/qwt/qwt_plot_histogram.h,46,A,pending,0,
src/stubs/qwt/qwt_plot_layout.h,8,A,pending,0,
src/stubs/qwt/qwt_plot_marker.h,14,A,pending,0,
src/stubs/qwt/qwt_plot_picker.h,28,A,pending,0,
src/stubs/qwt/qwt_plot_renderer.cpp,167,A,pending,0,
src/stubs/qwt/qwt_plot_renderer.h,55,A,pending,0,
src/stubs/qwt/qwt_plot_zoomer.h,13,A,pending,0,
src/stubs/qwt/qwt_scale_div.h,15,A,pending,0,
src/stubs/qwt/qwt_scale_map.h,32,A,pending,0,
src/stubs/qwt/qwt_symbol.h,16,A,pending,0,
src/stubs/qwt/qwt_text.h,15,A,pending,0,
src/plugins/CMakeLists.txt,15,A,pending,0,
src/plugins/framework/CMakeLists.txt,43,A,pending,0,
src/plugins/framework/data_provider_registry.cpp,94,A,pending,0,
src/plugins/framework/data_provider_registry.h,58,A,pending,0,
src/plugins/framework/external_tool_operator.cpp,310,A,pending,0,
src/plugins/framework/external_tool_operator.h,63,A,pending,0,
src/plugins/framework/plugin_agent_tool_provider.cpp,179,A,pending,0,
src/plugins/framework/plugin_agent_tool_provider.h,62,A,pending,0,
src/plugins/framework/plugin_execution_barrier.cpp,154,A,pending,0,
src/plugins/framework/plugin_execution_barrier.h,106,A,pending,0,
src/plugins/framework/plugin_model_runtime_bridge.cpp,233,A,pending,0,
src/plugins/framework/plugin_model_runtime_bridge.h,35,A,pending,0,
src/plugins/framework/plugin_operator_adapter.cpp,209,A,pending,0,
src/plugins/framework/plugin_operator_adapter.h,114,A,pending,0,
src/plugins/framework/plugin_runtime_host.cpp,548,A,pending,0,
src/plugins/framework/plugin_runtime_host.h,132,A,pending,0,
src/plugins/framework/plugin_ui_host.cpp,165,A,pending,0,
src/plugins/framework/plugin_ui_host.h,122,A,pending,0,
src/plugins/framework/plugin_ui_schema_host.cpp,556,A,pending,0,
src/plugins/framework/plugin_ui_schema_host.h,153,A,pending,0,
src/plugins/host/CMakeLists.txt,50,A,pending,0,
src/plugins/host/plugin_host_operators_shim.cpp,49,A,pending,0,
src/plugins/host/plugin_host_process_runtime.cpp,568,A,pending,0,
src/plugins/host/plugin_host_process_runtime.h,119,A,pending,0,
src/plugins/host/plugin_host_protocol.h,72,A,pending,0,
src/plugins/host/plugin_host_proxies.cpp,508,A,pending,0,
src/plugins/host/plugin_host_proxies.h,36,A,pending,0,
src/plugins/host/plugin_host_session.cpp,1030,A,pending,0,
src/plugins/host/plugin_host_session.h,250,A,pending,0,
src/plugins/host/plugin_host_worker_main.cpp,1345,A,pending,0,
src/plugins/layer_tree/CMakeLists.txt,21,A,pending,0,
src/plugins/layer_tree/layer_tree_plugin.cpp,101,A,pending,0,
src/plugins/layer_tree/layer_tree_plugin.h,32,A,pending,0,
src/plugins/processing/CMakeLists.txt,22,A,pending,0,
src/plugins/processing/processing_plugin.cpp,56,A,pending,0,
src/plugins/processing/processing_plugin.h,30,A,pending,0,
pi/exp-rs-spatial.ts,608,A,pending,0,
pi/mcp_bridge.ts,347,A,pending,0,
pi/test/fake_mcp_server.mjs,57,A,pending,0,
pi/test/mcp_bridge.test.mjs,103,A,pending,0,
tests/CMakeLists.txt,8213,A',pending,0,
tests/asan_smoke_core.cpp,95,A',pending,0,
tests/benchmark_contract9.cpp,173,A',pending,0,
tests/benchmark_io.cpp,316,A',pending,0,
tests/benchmark_quality7.cpp,260,A',pending,0,
tests/benchmark_scale8.cpp,332,A',pending,0,
tests/data/georef/golden/synthetic_rpc_warp.sha256,1,A',pending,0,
tests/data/plugins/echo_plugin/__init__.py,15,A',pending,0,
tests/data/plugins/echo_plugin/metadata.txt,4,A',pending,0,
tests/data/py_worker_caps.py,74,A',pending,0,
tests/data/py_worker_crash.py,32,A',pending,0,
tests/data/py_worker_fake.py,64,A',pending,0,
tests/data/test_infer_identity.onnx,16,A',pending,0,
tests/fixtures/hello_plugin/hello_plugin.cpp,58,A',pending,0,
tests/fixtures/isolation_plugin/isolation_plugin.cpp,632,A',pending,0,
tests/helper_external_process.cpp,185,A',pending,0,
tests/raster_bit_compare.h,138,A',pending,0,
tests/sicnu_test_main.cpp,58,A',pending,0,
tests/support/bounded_fuzz.h,102,A',pending,0,
tests/support/http_range_server.cpp,615,A',pending,0,
tests/support/http_range_server.h,179,A',pending,0,
tests/support/http_stac_server.cpp,228,A',pending,0,
tests/support/http_stac_server.h,78,A',pending,0,
tests/support/mini_cog_server.h,196,A',pending,0,
tests/support/onnx_fixture_builder.h,369,A',pending,0,
tests/synthetic_raster_builder.h,366,A',pending,0,
tests/test_accuracy_assessment.cpp,63,A',pending,0,
tests/test_accuracy_panel_wiring.cpp,64,A',pending,0,
tests/test_active_view_host_data_context.cpp,479,A',pending,0,
tests/test_active_view_host_viewport.cpp,79,A',pending,0,
tests/test_advanced_algorithms.cpp,106,A',pending,0,
tests/test_adversarial_m1.cpp,660,A',pending,0,
tests/test_adversarial_m2.cpp,707,A',pending,0,
tests/test_adversarial_m3.cpp,263,A',pending,0,
tests/test_adversarial_m4.cpp,321,A',pending,0,
tests/test_adversarial_m5.cpp,282,A',pending,0,
tests/test_adversarial_m6.cpp,332,A',pending,0,
tests/test_agent_canvas_sync.cpp,75,A',pending,0,
tests/test_agent_copilot_ui.cpp,413,A',pending,0,
tests/test_agent_golden_workflow.cpp,138,A',pending,0,
tests/test_agent_tool_catalog.cpp,534,A',pending,0,
tests/test_agent_tools_3.cpp,309,A',pending,0,
tests/test_agent_workflow_executor.cpp,149,A',pending,0,
tests/test_algorithm_engine.cpp,78,A',pending,0,
tests/test_algorithm_meta_drift.cpp,138,A',pending,0,
tests/test_algorithm_organization.cpp,171,A',pending,0,
tests/test_algorithm_schema.cpp,99,A',pending,0,
tests/test_apply_mask_dialog.cpp,120,A',pending,0,
tests/test_artifact_store.cpp,274,A',pending,0,
tests/test_asset_catalog_index.cpp,339,A',pending,0,
tests/test_asset_preview_service.cpp,412,A',pending,0,
tests/test_async_algorithm_runner.cpp,62,A',pending,0,
tests/test_atmospheric.cpp,742,A',pending,0,
tests/test_atomic_algorithm_adapter.cpp,72,A',pending,0,
tests/test_atomic_algorithm_registry.cpp,173,A',pending,0,
tests/test_atomic_registry_contract.cpp,197,A',pending,0,
tests/test_band_math.cpp,944,A',pending,0,
tests/test_band_ratio.cpp,123,A',pending,0,
tests/test_band_role_combo.cpp,90,A',pending,0,
tests/test_batch_processing_dialog.cpp,214,A',pending,0,
tests/test_capability_contract_9.cpp,281,A',pending,0,
tests/test_capability_drift.cpp,981,A',pending,0,
tests/test_cartography_library.cpp,340,A',pending,0,
tests/test_cartography_quality.cpp,419,A',pending,0,
tests/test_cartography_templates.cpp,343,A',pending,0,
tests/test_cartography_tokens.cpp,210,A',pending,0,
tests/test_cartography_visual.cpp,353,A',pending,0,
tests/test_catalog_pagination.cpp,249,A',pending,0,
tests/test_catalog_size.cpp,60,A',pending,0,
tests/test_change_detection.cpp,1669,A',pending,0,
tests/test_change_detection_dialog.cpp,177,A',pending,0,
tests/test_chunk_graph.cpp,364,A',pending,0,
tests/test_class_table_widget.cpp,216,A',pending,0,
tests/test_classification_e2e.cpp,120,A',pending,0,
tests/test_classification_pipeline.cpp,864,A',pending,0,
tests/test_classification_project.cpp,105,A',pending,0,
tests/test_classification_task_center.cpp,413,A',pending,0,
tests/test_classification_window.cpp,256,A',pending,0,
tests/test_classifier_foundation5.cpp,116,A',pending,0,
tests/test_classifier_isodata.cpp,245,A',pending,0,
tests/test_classifier_kmeans.cpp,91,A',pending,0,
tests/test_classifier_load_save.cpp,118,A',pending,0,
tests/test_classifier_mlp.cpp,117,A',pending,0,
tests/test_classifier_normalbayes.cpp,69,A',pending,0,
tests/test_classifier_random_forest.cpp,112,A',pending,0,
tests/test_classifier_svm.cpp,73,A',pending,0,
tests/test_classify_session_state.cpp,81,A',pending,0,
tests/test_classify_workflow_bridge.cpp,52,A',pending,0,
tests/test_classify_workflow_controller.cpp,80,A',pending,0,
tests/test_cli_commands_json.cpp,191,A',pending,0,
tests/test_codeeditor_stubs.cpp,135,A',pending,0,
tests/test_collection_import_service.cpp,1053,A',pending,0,
tests/test_colormap.cpp,166,A',pending,0,
tests/test_command_contract_9.cpp,317,A',pending,0,
tests/test_command_palette.cpp,147,A',pending,0,
tests/test_command_registry.cpp,247,A',pending,0,
tests/test_comparison_widget.cpp,177,A',pending,0,
tests/test_concurrency_stress.cpp,380,A',pending,0,
tests/test_context_facts_8.cpp,131,A',pending,0,
tests/test_contract_fuzz_agent.cpp,169,A',pending,0,
tests/test_contract_fuzz_data.cpp,130,A',pending,0,
tests/test_contract_fuzz_io.cpp,236,A',pending,0,
tests/test_contract_fuzz_ipc.cpp,287,A',pending,0,
tests/test_contract_fuzz_lang.cpp,313,A',pending,0,
tests/test_contract_fuzz_ops.cpp,250,A',pending,0,
tests/test_contract_platform_9.cpp,184,A',pending,0,
tests/test_contract_projection_9.cpp,593,A',pending,0,
tests/test_cross_validation.cpp,85,A',pending,0,
tests/test_crs.cpp,52,A',pending,0,
tests/test_crs_picker_persists.cpp,69,A',pending,0,
tests/test_crs_selector.cpp,67,A',pending,0,
tests/test_data_formats.cpp,111,A',pending,0,
tests/test_data_manager.cpp,1370,A',pending,0,
tests/test_data_manager_collection.cpp,416,A',pending,0,
tests/test_data_manager_dependency.cpp,502,A',pending,0,
tests/test_data_manager_panel.cpp,574,A',pending,0,
tests/test_data_manager_promote.cpp,172,A',pending,0,
tests/test_data_manager_reap.cpp,591,A',pending,0,
tests/test_data_phase1_acceptance.cpp,256,A',pending,0,
tests/test_data_platform_surface.cpp,410,A',pending,0,
tests/test_data_project_roundtrip.cpp,1304,A',pending,0,
tests/test_data_source_providers.cpp,517,A',pending,0,
tests/test_dataset_core.cpp,497,A',pending,0,
tests/test_dataset_e2e_examples.cpp,489,A',pending,0,
tests/test_dataset_quality_scale.cpp,348,A',pending,0,
tests/test_datasource_resolver.cpp,149,A',pending,0,
tests/test_dem_z_offset.cpp,45,A',pending,0,
tests/test_derivation_record.cpp,214,A',pending,0,
tests/test_descriptor_outputs.cpp,116,A',pending,0,
tests/test_device_planner.cpp,351,A',pending,0,
tests/test_diagnostic_report.cpp,66,A',pending,0,
tests/test_diagnostics_contract_9.cpp,317,A',pending,0,
tests/test_dialog_edge_cases.cpp,289,A',pending,0,
tests/test_display_stretch.cpp,185,A',pending,0,
tests/test_dual_viewport_sync.cpp,271,A',pending,0,
tests/test_e2e_open_issues.cpp,1441,A',pending,0,
tests/test_e2e_phase2.cpp,1473,A',pending,0,
tests/test_endmember_extraction.cpp,207,A',pending,0,
tests/test_execution_benchmarks.cpp,1128,A',pending,0,
tests/test_execution_fingerprint.cpp,432,A',pending,0,
tests/test_execution_id.cpp,69,A',pending,0,
tests/test_execution_plane.cpp,727,A',pending,0,
tests/test_execution_plane_7.cpp,580,A',pending,0,
tests/test_execution_plane_8.cpp,1026,A',pending,0,
tests/test_execution_plane_9.cpp,1168,A',pending,0,
tests/test_experiment_evaluation.cpp,649,A',pending,0,
tests/test_exprs_external_process.cpp,220,A',pending,0,
tests/test_exprs_external_process_win.cpp,257,A',pending,0,
tests/test_exprs_ipc.cpp,653,A',pending,0,
tests/test_exprs_plugin_loader.cpp,377,A',pending,0,
tests/test_exprs_plugin_system.cpp,701,A',pending,0,
tests/test_exprs_workflow_schema.cpp,105,A',pending,0,
tests/test_fault_injection.cpp,235,A',pending,0,
tests/test_fault_matrix.cpp,328,A',pending,0,
tests/test_fault_registry.cpp,177,A',pending,0,
tests/test_feature_cube.cpp,234,A',pending,0,
tests/test_feature_scaler.cpp,58,A',pending,0,
tests/test_feature_scaler_minmax.cpp,45,A',pending,0,
tests/test_feature_selection.cpp,57,A',pending,0,
tests/test_final_challenge.cpp,304,A',pending,0,
tests/test_final_challenger_2_empirical.cpp,328,A',pending,0,
tests/test_flood_fill.cpp,32,A',pending,0,
tests/test_fused_chain.cpp,344,A',pending,0,
tests/test_gcp_canvas_crs.cpp,103,A',pending,0,
tests/test_gcp_canvas_item.cpp,111,A',pending,0,
tests/test_gcp_contains.cpp,104,A',pending,0,
tests/test_gcp_list.cpp,92,A',pending,0,
tests/test_gcp_list_widget.cpp,98,A',pending,0,
tests/test_gcp_points_file.cpp,131,A',pending,0,
tests/test_gcp_transformer.cpp,341,A',pending,0,
tests/test_gdal_block_stream.cpp,218,A',pending,0,
tests/test_gdal_edit_params.cpp,122,A',pending,0,
tests/test_gdal_errors.cpp,140,A',pending,0,
tests/test_gdal_multiband_block_stream.cpp,163,A',pending,0,
tests/test_gdal_null_band.cpp,120,A',pending,0,
tests/test_gdal_ortho_operators.cpp,422,A',pending,0,
tests/test_gdal_safe_call.cpp,93,A',pending,0,
tests/test_gdal_thread_safety.cpp,122,A',pending,0,
tests/test_gdal_tool_wrapper.cpp,112,A',pending,0,
tests/test_gdal_utils.cpp,161,A',pending,0,
tests/test_gdal_wrapper.cpp,334,A',pending,0,
tests/test_gdaladdo_params.cpp,23,A',pending,0,
tests/test_generic_cli_manifest.cpp,49,A',pending,0,
tests/test_geometry.cpp,56,A',pending,0,
tests/test_georef_dual_window.cpp,178,A',pending,0,
tests/test_georef_match_task_center.cpp,147,A',pending,0,
tests/test_georef_session_adapters.cpp,130,A',pending,0,
tests/test_georef_session_state.cpp,86,A',pending,0,
tests/test_georef_task_list.cpp,97,A',pending,0,
tests/test_georef_window.cpp,82,A',pending,0,
tests/test_georef_window_rpc_mode.cpp,97,A',pending,0,
tests/test_georef_window_warp_lock.cpp,65,A',pending,0,
tests/test_georeferencing_session.cpp,836,A',pending,0,
tests/test_global_help_tips.cpp,98,A',pending,0,
tests/test_governance_store.cpp,399,A',pending,0,
tests/test_governance_tools.cpp,183,A',pending,0,
tests/test_gpu_plane.cpp,133,A',pending,0,
tests/test_grid_compat_dialog_utils.cpp,139,A',pending,0,
tests/test_grid_operators.cpp,252,A',pending,0,
tests/test_gui_job_adapter.cpp,235,A',pending,0,
tests/test_guided_workflow_widget.cpp,116,A',pending,0,
tests/test_harness9_contracts.cpp,625,A',pending,0,
tests/test_harness_catalog.cpp,125,A',pending,0,
tests/test_harness_error.cpp,87,A',pending,0,
tests/test_harness_eval_corpus.cpp,505,A',pending,0,
tests/test_harness_evals.cpp,1068,A',pending,0,
tests/test_harness_evidence.cpp,447,A',pending,0,
tests/test_harness_grounding.cpp,377,A',pending,0,
tests/test_help_core.cpp,442,A',pending,0,
tests/test_help_coverage.cpp,347,A',pending,0,
tests/test_help_system.cpp,146,A',pending,0,
tests/test_hierarchy_class_consolidator.cpp,133,A',pending,0,
tests/test_histogram_equalize_edge_cases.cpp,81,A',pending,0,
tests/test_histogram_stretch_widget.cpp,558,A',pending,0,
tests/test_histogram_widget.cpp,185,A',pending,0,
tests/test_hooks_comprehensive.cpp,677,A',pending,0,
tests/test_hungarian_assignment.cpp,89,A',pending,0,
tests/test_image_enhancement.cpp,497,A',pending,0,
tests/test_image_enhancement_panel_band_ratio.cpp,96,A',pending,0,
tests/test_image_enhancement_panel_ihs.cpp,134,A',pending,0,
tests/test_image_fusion.cpp,729,A',pending,0,
tests/test_image_to_image_load.cpp,65,A',pending,0,
tests/test_image_warper.cpp,66,A',pending,0,
tests/test_image_warper_cancel.cpp,69,A',pending,0,
tests/test_image_warper_errors.cpp,79,A',pending,0,
tests/test_input_validator.cpp,110,A',pending,0,
tests/test_inspector_host.cpp,198,A',pending,0,
tests/test_interaction_tools.cpp,696,A',pending,0,
tests/test_interactive_session_contract.cpp,115,A',pending,0,
tests/test_io_atomic_failures.cpp,421,A',pending,0,
tests/test_io_canonical_metadata.cpp,286,A',pending,0,
tests/test_io_catalog_query.cpp,312,A',pending,0,
tests/test_io_cog.cpp,134,A',pending,0,
tests/test_io_crs_policy.cpp,232,A',pending,0,
tests/test_io_doctor.cpp,313,A',pending,0,
tests/test_io_fidelity.cpp,199,A',pending,0,
tests/test_io_grid_descriptor.cpp,296,A',pending,0,
tests/test_io_hints.cpp,128,A',pending,0,
tests/test_io_identity.cpp,368,A',pending,0,
tests/test_io_multidim.cpp,592,A',pending,0,
tests/test_io_operators.cpp,223,A',pending,0,
tests/test_io_paths.cpp,223,A',pending,0,
tests/test_io_probe.cpp,204,A',pending,0,
tests/test_io_product_registry.cpp,316,A',pending,0,
tests/test_io_products.cpp,154,A',pending,0,
tests/test_io_range_cache.cpp,1027,A',pending,0,
tests/test_io_raster_contract.cpp,684,A',pending,0,
tests/test_io_remote_range.cpp,204,A',pending,0,
tests/test_io_remote_validator.cpp,306,A',pending,0,
tests/test_io_roundtrip_matrix.cpp,505,A',pending,0,
tests/test_io_scale9.cpp,186,A',pending,0,
tests/test_io_stac.cpp,102,A',pending,0,
tests/test_io_stac_client.cpp,678,A',pending,0,
tests/test_io_uri.cpp,314,A',pending,0,
tests/test_io_vector_contract.cpp,524,A',pending,0,
tests/test_io_vector_interop.cpp,417,A',pending,0,
tests/test_jm_separability.cpp,231,A',pending,0,
tests/test_job_engine.cpp,1618,A',pending,0,
tests/test_knowledge_drift.cpp,399,A',pending,0,
tests/test_known_answer_corpus.cpp,347,A',pending,0,
tests/test_known_answer_corpus_8.cpp,367,A',pending,0,
tests/test_layer_adoption_safety_net.cpp,196,A',pending,0,
tests/test_layer_sync_contract.cpp,262,A',pending,0,
tests/test_layer_tree_bridge.cpp,135,A',pending,0,
tests/test_layers.cpp,54,A',pending,0,
tests/test_layout_designer.cpp,457,A',pending,0,
tests/test_layout_tools.cpp,670,A',pending,0,
tests/test_least_squares.cpp,174,A',pending,0,
tests/test_llm_streaming_client.cpp,257,A',pending,0,
tests/test_log_panel.cpp,50,A',pending,0,
tests/test_log_panel_main.cpp,35,A',pending,0,
tests/test_m2_batch_a_dialogs.cpp,399,A',pending,0,
tests/test_m2_batch_b_dialogs.cpp,649,A',pending,0,
tests/test_m2_dialog_stress.cpp,797,A',pending,0,
tests/test_m3_adversarial_challenge.cpp,511,A',pending,0,
tests/test_m3_stress.cpp,347,A',pending,0,
tests/test_mapspec.cpp,465,A',pending,0,
tests/test_marshal_ui.cpp,86,A',pending,0,
tests/test_math_utils.cpp,263,A',pending,0,
tests/test_mcp_server.cpp,1639,A',pending,0,
tests/test_measure_tool.cpp,70,A',pending,0,
tests/test_mlops8_bridge.cpp,496,A',pending,0,
tests/test_mlops8_e2e.cpp,499,A',pending,0,
tests/test_mlops8_scale.cpp,94,A',pending,0,
tests/test_mlops9_cli_record.cpp,281,A',pending,0,
tests/test_mlops9_evidence.cpp,505,A',pending,0,
tests/test_mlops9_scale.cpp,235,A',pending,0,
tests/test_mlops9_split.cpp,517,A',pending,0,
tests/test_mlops9_version_dag.cpp,361,A',pending,0,
tests/test_mnf.cpp,159,A',pending,0,
tests/test_model_catalog_v2.cpp,1071,A',pending,0,
tests/test_model_failure_matrix.cpp,807,A',pending,0,
tests/test_model_library_manifests.cpp,170,A',pending,0,
tests/test_model_manifest7.cpp,384,A',pending,0,
tests/test_model_runtime.cpp,1072,A',pending,0,
tests/test_model_runtime_8.cpp,1039,A',pending,0,
tests/test_model_runtime_9.cpp,1020,A',pending,0,
tests/test_model_runtime_bench.cpp,559,A',pending,0,
tests/test_model_tasks.cpp,432,A',pending,0,
tests/test_mosaic.cpp,148,A',pending,0,
tests/test_multimodal_inference.cpp,484,A',pending,0,
tests/test_network_probe.cpp,217,A',pending,0,
tests/test_nodata_utils.cpp,93,A',pending,0,
tests/test_obia_architecture.cpp,115,A',pending,0,
tests/test_obia_integration.cpp,190,A',pending,0,
